district,sub_district,age,male,female,total
วังเหนือ,ร่องเคาะ,88,3,11,14
วังเหนือ,ร่องเคาะ,89,5,10,15
วังเหนือ,ร่องเคาะ,90,5,10,15
วังเหนือ,ร่องเคาะ,91,8,4,12
วังเหนือ,ร่องเคาะ,92,2,7,9
วังเหนือ,ร่องเคาะ,93,0,5,5
วังเหนือ,ร่องเคาะ,94,0,5,5
วังเหนือ,ร่องเคาะ,95,1,4,5
วังเหนือ,ร่องเคาะ,96,1,7,8
วังเหนือ,ร่องเคาะ,97,1,1,2
วังเหนือ,ร่องเคาะ,98,0,0,0
วังเหนือ,ร่องเคาะ,99,1,0,1
วังเหนือ,ร่องเคาะ,100,0,0,0
วังเหนือ,ร่องเคาะ,100,1,2,3
วังเหนือ,วังซ้าย,0,6,9,15
วังเหนือ,วังซ้าย,1,11,11,22
วังเหนือ,วังซ้าย,2,9,15,24
วังเหนือ,วังซ้าย,3,22,19,41
วังเหนือ,วังซ้าย,4,12,10,22
วังเหนือ,วังซ้าย,5,11,15,26
วังเหนือ,วังซ้าย,6,13,14,27
วังเหนือ,วังซ้าย,7,18,12,30
วังเหนือ,วังซ้าย,8,21,27,48
วังเหนือ,วังซ้าย,9,22,15,37
วังเหนือ,วังซ้าย,10,22,21,43
วังเหนือ,วังซ้าย,11,25,17,42
วังเหนือ,วังซ้าย,12,19,19,38
วังเหนือ,วังซ้าย,13,23,18,41
วังเหนือ,วังซ้าย,14,17,22,39
วังเหนือ,วังซ้าย,15,29,17,46
วังเหนือ,วังซ้าย,16,30,17,47
วังเหนือ,วังซ้าย,17,26,22,48
วังเหนือ,วังซ้าย,18,31,24,55
วังเหนือ,วังซ้าย,19,26,26,52
วังเหนือ,วังซ้าย,20,22,29,51
วังเหนือ,วังซ้าย,21,16,29,45
วังเหนือ,วังซ้าย,22,25,18,43
วังเหนือ,วังซ้าย,23,31,20,51
วังเหนือ,วังซ้าย,24,20,23,43
วังเหนือ,วังซ้าย,25,28,24,52
วังเหนือ,วังซ้าย,26,21,18,39
วังเหนือ,วังซ้าย,27,27,22,49
วังเหนือ,วังซ้าย,28,46,32,78
วังเหนือ,วังซ้าย,29,34,33,67
วังเหนือ,วังซ้าย,30,41,35,76
วังเหนือ,วังซ้าย,31,28,19,47
วังเหนือ,วังซ้าย,32,30,26,56
วังเหนือ,วังซ้าย,33,28,34,62
วังเหนือ,วังซ้าย,34,34,41,75
วังเหนือ,วังซ้าย,35,36,36,72
วังเหนือ,วังซ้าย,36,38,39,77
วังเหนือ,วังซ้าย,37,23,33,56
วังเหนือ,วังซ้าย,38,44,31,75
วังเหนือ,วังซ้าย,39,34,41,75
วังเหนือ,วังซ้าย,40,31,29,60
วังเหนือ,วังซ้าย,41,39,25,64
วังเหนือ,วังซ้าย,42,30,30,60
วังเหนือ,วังซ้าย,43,23,37,60
วังเหนือ,วังซ้าย,44,30,26,56
วังเหนือ,วังซ้าย,45,29,32,61
วังเหนือ,วังซ้าย,46,33,36,69
วังเหนือ,วังซ้าย,47,29,42,71
วังเหนือ,วังซ้าย,48,37,26,63
วังเหนือ,วังซ้าย,49,31,27,58
วังเหนือ,วังซ้าย,50,37,34,71
วังเหนือ,วังซ้าย,51,30,38,68
วังเหนือ,วังซ้าย,52,35,35,70
วังเหนือ,วังซ้าย,53,44,40,84
วังเหนือ,วังซ้าย,54,40,36,76
วังเหนือ,วังซ้าย,55,48,37,85
วังเหนือ,วังซ้าย,56,37,58,95
วังเหนือ,วังซ้าย,57,37,44,81
วังเหนือ,วังซ้าย,58,48,46,94
วังเหนือ,วังซ้าย,59,38,48,86
วังเหนือ,วังซ้าย,60,45,50,95
วังเหนือ,วังซ้าย,61,41,53,94
วังเหนือ,วังซ้าย,62,53,52,105
วังเหนือ,วังซ้าย,63,42,40,82
วังเหนือ,วังซ้าย,64,51,55,106
วังเหนือ,วังซ้าย,65,46,47,93
วังเหนือ,วังซ้าย,66,53,50,103
วังเหนือ,วังซ้าย,67,31,43,74
วังเหนือ,วังซ้าย,68,45,43,88
วังเหนือ,วังซ้าย,69,43,34,77
วังเหนือ,วังซ้าย,70,23,29,52
วังเหนือ,วังซ้าย,71,26,37,63
วังเหนือ,วังซ้าย,72,25,22,47
วังเหนือ,วังซ้าย,73,30,23,53
วังเหนือ,วังซ้าย,74,22,31,53
วังเหนือ,วังซ้าย,75,19,12,31
วังเหนือ,วังซ้าย,76,17,16,33
วังเหนือ,วังซ้าย,77,17,14,31
วังเหนือ,วังซ้าย,78,15,10,25
วังเหนือ,วังซ้าย,79,8,5,13
วังเหนือ,วังซ้าย,80,9,6,15
วังเหนือ,วังซ้าย,81,7,6,13
วังเหนือ,วังซ้าย,82,4,4,8
วังเหนือ,วังซ้าย,83,6,5,11
วังเหนือ,วังซ้าย,84,5,8,13
วังเหนือ,วังซ้าย,85,4,8,12
วังเหนือ,วังซ้าย,86,3,5,8
วังเหนือ,วังซ้าย,87,2,3,5
วังเหนือ,วังซ้าย,88,4,2,6
วังเหนือ,วังซ้าย,89,1,2,3
วังเหนือ,วังซ้าย,90,2,1,3
วังเหนือ,วังซ้าย,91,2,0,2
วังเหนือ,วังซ้าย,92,0,1,1
วังเหนือ,วังซ้าย,93,2,4,6
วังเหนือ,วังซ้าย,94,2,2,4
วังเหนือ,วังซ้าย,95,0,0,0
วังเหนือ,วังซ้าย,96,0,0,0
วังเหนือ,วังซ้าย,97,0,2,2
วังเหนือ,วังซ้าย,98,0,0,0
วังเหนือ,วังซ้าย,99,0,1,1
วังเหนือ,วังซ้าย,100,0,0,0
วังเหนือ,วังซ้าย,100,0,0,0
วังเหนือ,วังทรายคำ,0,11,5,16
วังเหนือ,วังทรายคำ,1,9,10,19
วังเหนือ,วังทรายคำ,2,8,9,17
วังเหนือ,วังทรายคำ,3,17,6,23
วังเหนือ,วังทรายคำ,4,16,12,28
วังเหนือ,วังทรายคำ,5,19,12,31
วังเหนือ,วังทรายคำ,6,12,12,24
วังเหนือ,วังทรายคำ,7,14,15,29
วังเหนือ,วังทรายคำ,8,7,8,15
วังเหนือ,วังทรายคำ,9,15,17,32
วังเหนือ,วังทรายคำ,10,18,16,34
วังเหนือ,วังทรายคำ,11,15,14,29
วังเหนือ,วังทรายคำ,12,16,18,34
วังเหนือ,วังทรายคำ,13,21,23,44
วังเหนือ,วังทรายคำ,14,19,9,28
วังเหนือ,วังทรายคำ,15,16,14,30
วังเหนือ,วังทรายคำ,16,18,19,37
วังเหนือ,วังทรายคำ,17,18,17,35
วังเหนือ,วังทรายคำ,18,16,21,37
วังเหนือ,วังทรายคำ,19,17,12,29
วังเหนือ,วังทรายคำ,20,17,14,31
วังเหนือ,วังทรายคำ,21,19,14,33
วังเหนือ,วังทรายคำ,22,27,13,40
วังเหนือ,วังทรายคำ,23,18,17,35
วังเหนือ,วังทรายคำ,24,26,15,41
วังเหนือ,วังทรายคำ,25,20,17,37
วังเหนือ,วังทรายคำ,26,24,30,54
วังเหนือ,วังทรายคำ,27,32,25,57
วังเหนือ,วังทรายคำ,28,25,28,53
วังเหนือ,วังทรายคำ,29,21,37,58
วังเหนือ,วังทรายคำ,30,37,30,67
วังเหนือ,วังทรายคำ,31,27,28,55
วังเหนือ,วังทรายคำ,32,20,25,45
วังเหนือ,วังทรายคำ,33,38,37,75
วังเหนือ,วังทรายคำ,34,24,15,39
วังเหนือ,วังทรายคำ,35,30,27,57
วังเหนือ,วังทรายคำ,36,30,26,56
วังเหนือ,วังทรายคำ,37,22,24,46
วังเหนือ,วังทรายคำ,38,22,23,45
วังเหนือ,วังทรายคำ,39,27,22,49
วังเหนือ,วังทรายคำ,40,21,28,49
วังเหนือ,วังทรายคำ,41,18,28,46
วังเหนือ,วังทรายคำ,42,19,22,41
วังเหนือ,วังทรายคำ,43,22,20,42
วังเหนือ,วังทรายคำ,44,22,24,46
วังเหนือ,วังทรายคำ,45,24,26,50
วังเหนือ,วังทรายคำ,46,30,21,51
วังเหนือ,วังทรายคำ,47,23,19,42
วังเหนือ,วังทรายคำ,48,26,21,47
วังเหนือ,วังทรายคำ,49,20,20,40
วังเหนือ,วังทรายคำ,50,29,31,60
วังเหนือ,วังทรายคำ,51,31,32,63
วังเหนือ,วังทรายคำ,52,33,32,65
วังเหนือ,วังทรายคำ,53,42,40,82
วังเหนือ,วังทรายคำ,54,33,30,63
วังเหนือ,วังทรายคำ,55,33,36,69
วังเหนือ,วังทรายคำ,56,31,30,61
วังเหนือ,วังทรายคำ,57,28,31,59
วังเหนือ,วังทรายคำ,58,31,48,79
วังเหนือ,วังทรายคำ,59,36,38,74
วังเหนือ,วังทรายคำ,60,41,48,89
วังเหนือ,วังทรายคำ,61,35,46,81
วังเหนือ,วังทรายคำ,62,34,47,81
วังเหนือ,วังทรายคำ,63,34,39,73
วังเหนือ,วังทรายคำ,64,44,40,84
วังเหนือ,วังทรายคำ,65,30,39,69
วังเหนือ,วังทรายคำ,66,49,41,90
วังเหนือ,วังทรายคำ,67,35,54,89
วังเหนือ,วังทรายคำ,68,41,29,70
วังเหนือ,วังทรายคำ,69,20,26,46
วังเหนือ,วังทรายคำ,70,27,29,56
วังเหนือ,วังทรายคำ,71,25,22,47
วังเหนือ,วังทรายคำ,72,23,18,41
